time,close,high,low,open,volumefrom,volumeto,weighted_price
1520726400,9544.84,9735.64,8484.32,8797.27,149877.66,1374814644,9140.5175
1520812800,9142.15,9907.41,8796.52,9543.98,152959.8,1435404200,9347.515
1520899200,9160.12,9486.12,8856.65,9142.27,133768.47,1228556284,9161.29
1520985600,8217.7,9360.66,7966.94,9160.12,161775.05,1385572512,8676.355
1521072000,8268.41,8432.12,7698.47,8216.22,187365.71,1519850465,8153.805
1521158400,8283.23,8616.63,7924.11,8267.95,129688.11,1082790137,8272.98
1521244800,7883.45,8360.64,7765.41,8283.23,111641.32,901939423,8073.1825
1521331200,8215.4,8299.86,7318.46,7882.67,198796.34,1535519445,7929.0975
1521417600,8623.14,8725.6,8129.66,8215.5,171829.52,1447812723,8423.475
1521504000,8920.71,9056.23,8339.8,8623.14,131959.66,1150462439,8734.97
1521590400,8911.35,9184.51,8778.69,8920.53,109985.22,991376397,8948.77
1521676800,8724.98,9107,8500.88,8911.37,116522.98,1023286566,8811.0575
1521763200,8934.8,8935.88,8307.58,8724.98,109649.39,939997284.5,8725.81
1521849600,8548.06,9036.23,8515.53,8935.51,93296.24,827663165.3,8758.8325
1521936000,8472.84,8690.36,8395.85,8548.39,76775.64,657643520.3,8526.86
1522022400,8152.2,8521.04,7869.27,8472.56,131859.97,1079038735,8253.7675
1522108800,7808.48,8226.24,7752.3,8152.18,116523.1,930754990.5,7984.8
1522195200,7959.78,8117.79,7752.6,7808.42,82590.62,657712114.9,7909.6475
1522281600,7106.62,7983.77,6927.11,7959.78,185805.88,1379180030,7494.32
1522368000,6853.76,7280.27,6595.26,7106.62,229837.79,1584675343,6958.9775
1522454400,6943.77,7228.4,6806.34,6853.75,129526.48,915400590.6,6958.065
1522540800,6835.84,7056.22,6463.54,6943.77,131344.01,889887684.7,6824.8425
1522627200,7074.6,8218.66,6792.3,6835.58,106513.22,748861435.1,7230.285
1522713600,7434.3,7528.97,7039.88,7074.65,122807.02,905326798.6,7269.45
1522800000,6815.5,7442.42,6727.09,7434.3,123910.33,877199782.2,7104.8275
1522886400,6790.45,6933.66,6602.38,6815.5,114426.84,777145174.8,6785.4975
1522972800,6634.86,6869.53,6526.67,6790.45,90749.16,605651287.5,6705.3775
1523059200,6917.2,7083.85,6624.47,6634.86,81312.77,564883141.5,6815.095
1523145600,7049.92,7132.03,6911.02,6917.2,60386.23,425825572.1,7002.5425
1523232000,6789.53,7204.28,6633.69,7049.92,130534.03,901883664.9,6919.355
1523318400,6871.07,6922.84,6676.72,6789.53,62035.53,424510977.3,6815.04
1523404800,6977.13,6999.37,6839.16,6871.07,64802.3,450141340.2,6921.6825
1523491200,7927.73,8051.95,6791.33,6977.04,197276.82,1490759970,7437.0125
1523577600,7899.11,8237.16,7758.8,7927.73,145665.26,1171435821,7955.7
1523664000,8022.51,8195.34,7841.19,7898.74,66678.63,537286381.9,7989.445
1523750400,8376.73,8437.03,8021.04,8022.51,68822.07,570527804.6,8214.3275
1523836800,8079.77,8430.93,7929.24,8376.73,87681.75,713471956.8,8204.1675
1523923200,7921.63,8187.6,7858.12,8079.77,71933.6,580880500.8,8011.78
1524009600,8189.96,8246.57,7908.92,7921.65,73050.12,593500791.6,8066.775
1524096000,8301.82,8321.01,8136.42,8189.92,72820.98,602099034.9,8237.2925
1524182400,8877.08,8945.14,8243.49,8301.82,114730.74,979994921.5,8591.8825
1524268800,8935.72,9047.82,8631.18,8877.15,93635.24,829073400.7,8872.9675
1524355200,8823.36,9043.98,8788.44,8935.85,68212.83,610183093.4,8897.9075
1524441600,8968.25,9025.73,8804.2,8823.46,61895.95,553892335.4,8905.41
1524528000,9655.77,9741.91,8957.68,8967.86,136352.05,1276464751,9330.805
1524614400,8873.62,9765.23,8757.06,9657.69,192797.41,1779806223,9263.4
1524700800,9282.12,9315.13,8669.38,8873.57,111690.32,997427934.6,9035.05
1524787200,8938.47,9385.87,8923.48,9289.01,82025.4,758182407.4,9134.2075
1524873600,9351.47,9435.9,8892.52,8938.47,83347.1,774111704.7,9154.59
1524960000,9407.04,9552.67,9189.07,9349.94,68227.03,640931911.4,9374.68
1525046400,9248.45,9459.81,9133.6,9407.35,61631.36,574099218.2,9312.3025
1525132800,9077.28,9251.66,8851.1,9248.25,74147.8,669555437,9107.0725
1525219200,9232.19,9271.62,8993.82,9077.28,57618.44,527488395.5,9143.7275
1525305600,9745.04,9817.19,9172.28,9232.19,90631.98,857646889.2,9491.675
1525392000,9699.61,9785.15,9547.21,9746.26,68689.75,663887678.4,9694.5575
1525478400,9845.9,9968.85,9687.09,9700.37,68875.75,679872376.4,9800.5525
1525564800,9644.92,9936.96,9441.93,9846.44,62904.49,608650204.2,9717.5625
1525651200,9377.81,9662.23,9202.13,9643.99,73842.44,692580062.5,9471.54
1525737600,9196.13,9472.09,9063.07,9377.08,72659.12,673924125.3,9277.0925
1525824000,9321.16,9373.46,8987.27,9196.13,67939.11,625495066.1,9219.505
1525910400,9032.22,9393.95,9017.13,9321.52,67915.99,629850604.1,9191.205
1525996800,8421,9032.27,8363.5,9032.22,134727.27,1176888629,8712.2475
1526083200,8486.67,8653.8,8225.97,8420.82,92805.87,783972252.4,8446.815
1526169600,8709.46,8773.96,8350.91,8488.07,61066.94,525395861.9,8580.6
1526256000,8672.9,8883,8312.72,8709.46,101370.46,874543294,8644.52
1526342400,8480.16,8848.69,8441.25,8672.88,84517.8,730739738.9,8610.745
1526428800,8344.78,8501.65,8119.17,8480.16,95203.5,789660713.2,8361.44
1526515200,8071.04,8476.45,8015.77,8342.69,74445.77,615539512.7,8226.4875
1526601600,8247.91,8280.45,7940.35,8071.04,68665.67,558167598.8,8134.9375
1526688000,8249.24,8397.27,8160.8,8247.91,45978.21,381458405.5,8263.805
1526774400,8533,8591.45,8181.46,8249.24,49694.23,418898289,8388.7875
1526860800,8419.65,8585.85,8347.88,8533.22,54602.79,463653636.9,8471.65
1526947200,7992.75,8428.6,7962.43,8419.67,66032.52,543342369.4,8200.8625
1527033600,7505.77,8031.63,7460.66,7992.75,120597.47,934151146.3,7747.7025
1527120000,7584.74,7729.48,7283.77,7505.77,109709.83,826278113.3,7525.94
1527206400,7475.36,7652.37,7347.96,7584.78,84630.56,634474357,7515.1175
1527292800,7355.06,7626.69,7314.71,7475.36,48994.09,368322782.3,7442.955
1527379200,7362.23,7420.07,7256.67,7355.06,46446.45,341348321.2,7348.5075
1527465600,7118.88,7455.55,7092.91,7362.23,72505.5,526854343,7257.3925
1527552000,7474.75,7533.03,7069.01,7118.88,86536.7,634849312.1,7298.9175
1527638400,7393.02,7571.08,7295.78,7474.75,67797.62,505870975,7433.6575
1527724800,7502.15,7608.87,7349.52,7393.02,60780.47,458223966.1,7463.39
1527811200,7530.55,7614.66,7370.27,7501.74,61082.25,458687659.5,7504.305
1527897600,7643.26,7697.34,7467.79,7530.55,47435.99,362414878.6,7584.735
1527984000,7719.75,7774.96,7606.76,7643.26,42988.84,332313005.5,7686.1825
1528070400,7503.2,7760.73,7469.21,7719.73,56223.86,427448262.3,7613.2175
1528156800,7629.4,7672.7,7394.97,7503.32,58424.84,440337235.4,7550.0975
1528243200,7661.79,7701.35,7504.98,7629.4,51911.42,396116252.7,7624.38
1528329600,7700.11,7755.92,7651.13,7661.79,44318.41,342475552.1,7692.2375
1528416000,7627.52,7709.61,7559.5,7700.4,40500.95,310119047.4,7649.2575
1528502400,7513.69,7691.74,7495.72,7627.56,28511.04,218013881.1,7582.1775
1528588800,6773.72,7514.04,6661.98,7513.76,127797.43,895514425.4,7115.875
1528675200,6887.37,6913.85,6652.89,6773.72,71169.64,482788065.2,6806.9575
1528761600,6556.94,6888.33,6462.61,6887.43,75997.29,509372466.3,6698.8275
1528848000,6310.43,6623,6140.63,6556.94,124304.17,797087281.1,6407.75
1528934400,6643.26,6719.44,6286.23,6310.43,95038.67,620296377.1,6489.84
1529020800,6396.71,6667.23,6380.69,6643.63,57731.42,379228601.1,6522.065
1529107200,6503.1,6569.15,6345.99,6396.71,35851.38,232802782.6,6453.7375
1529193600,6457.78,6585.77,6446.38,6503.1,34359.95,224575526.5,6498.2575
1529280000,6714.82,6802.03,6401.41,6457.78,65285.57,430241689.1,6594.01
1529366400,6741.28,6839.6,6672.2,6714.56,54949.84,370797058,6741.91
1529452800,6761.27,6817.9,6569.96,6741.28,59674.47,400530201.2,6722.6025
1529539200,6720.64,6790.08,6687.66,6761.27,43765.89,295690715.7,6739.9125
1529625600,6051.47,6731.51,5941.32,6720.64,137346.53,862826624.3,6361.235
1529712000,6166.54,6257.88,6033.2,6051.47,57011.61,350697378.5,6127.2725
1529798400,6157.78,6254.02,5782.13,6166.36,110833.06,667479078.3,6090.0725
1529884800,6260.35,6344.45,6095.25,6157.78,79086.4,492834173,6214.4575
1529971200,6088.39,6286.36,6067.49,6260.4,62925.3,391396653.4,6175.66
1530057600,6141.57,6192.11,6021.69,6092.26,62639.82,383457137.9,6111.9075
1530144000,5871.28,6172.23,5844.26,6141.57,63585.51,385907045,6007.335
1530230400,6203.8,6286.67,5813.02,5870.81,92884.98,554799001.5,6043.575
1530316800,6385.38,6503.33,6194.51,6203.81,65571.19,419284677.7,6321.7575
1530403200,6339.04,6429.5,6262.72,6385.43,40809.54,259708490.6,6354.1725
1530489600,6615.66,6673.71,5537.86,6342.69,73069.19,465915661.2,6292.48
1530576000,6509.58,6670.3,6473.48,6616.6,54662.02,356390899,6567.49
1530662400,6590.06,6777.97,6411.13,6508.43,62355.75,412202352.6,6571.8975
1530748800,6534.81,6691.32,6448.23,6589.77,63771.67,421189063,6566.0325
1530835200,6602.02,6633.44,6458.14,6534.81,47259.68,310759733.1,6557.1025
1530921600,6758.08,6814.42,6518.23,6602.03,41785.1,277167900.1,6673.19
1531008000,6707.38,6782.85,6684.15,6758.08,39671.12,268455446.1,6733.115
1531094400,6668.84,6803.1,6625.58,6707.46,48761.43,328316145.8,6701.245
1531180800,6306.85,6683.61,6277.23,6668.84,72513.31,470432142.7,6484.1325
1531267200,6394.36,6405.59,6293.68,6306.87,51054.67,327667754.4,6350.125
1531353600,6253.6,6394.93,6084,6394.36,65555.38,409078182.7,6281.7225
1531440000,6229.83,6349.21,6131.54,6253.66,50964.41,319802272,6241.06
1531526400,6268.75,6332.46,6190.18,6229.61,27713.18,174416786.4,6255.25
1531612800,6364.26,6401.5,6245.75,6268.32,34225.9,218543291.8,6319.9575
1531699200,6740.55,6761.84,6349.83,6364.26,74798.53,494264915.9,6554.12
1531785600,7326.7,7476.24,6677.56,6740.54,112707.21,799401451.4,7055.26
1531872000,7383.39,7590.65,7253.71,7326.76,105818.71,788460811.9,7388.6275
1531958400,7477.5,7563.7,7289.9,7383.39,70179.39,522544440.5,7428.6225
1532044800,7333.93,7676.55,7279.34,7477.1,80874.93,603034414.8,7441.73
1532131200,7405.4,7453.07,7220.37,7333.93,40295.77,297440355.2,7353.1925
1532217600,7398.64,7569.28,7345.25,7405.4,47479.76,355565264.9,7429.6425
1532304000,7718,7798.59,7376.66,7398.64,96722.04,745533303,7572.9725
1532390400,8395.82,8485.71,7692.16,7718,143800.43,1166560702,8072.9225
1532476800,8170.23,8481.11,8061.07,8395.81,89988.19,736530740.4,8277.055
1532563200,7937.25,8302.24,7862.67,8170.37,78993.93,643953970.5,8068.1325
1532649600,8182.89,8278.01,7806.25,7937.1,80336.48,646256012.1,8051.0625
1532736000,8230.87,8238.04,8070.04,8182.88,36136.12,295872316.4,8180.4575
1532822400,8216.78,8291.55,8123.53,8230.82,34073.43,280233416,8215.67
1532908800,8176.06,8273.61,7867.44,8216.7,83918.76,681120740,8133.4525
1532995200,7735.3,8176.27,7663.7,8176.08,97152.13,765186307.2,7937.8375
1533081600,7610.9,7760.74,7449.31,7736.25,78466.58,595404848.9,7639.3
1533168000,7542.34,7713.32,7470.86,7610.9,55711.79,424093581.8,7584.355
1533254400,7417.6,7542.49,7296.76,7542.34,79126.57,586982505.8,7449.7975
1533340800,7017.89,7490.89,6940.15,7417.6,74300.44,534002936,7216.6325
1533427200,7042.39,7092.53,6898.31,7017.89,52556.01,368914046.4,7012.78
1533513600,6945.78,7160.4,6854.79,7042.57,58545.04,410408444.8,7000.885
1533600000,6723.21,7150.86,6685.02,6945.77,82683.83,575690006.3,6876.215
1533686400,6285.02,6723.99,6133.03,6723.29,130417.52,838853615.9,6466.3325
1533772800,6543.24,6631.23,6195.02,6285.06,89588.13,575748446.4,6413.6375
1533859200,6153.41,6582.14,6025.91,6543.25,100856.92,639457020,6326.1775
1533945600,6242.54,6488.55,6014.26,6152.95,87651.14,545722619.1,6224.575
1534032000,6322.92,6483.39,6176.89,6242.53,57916.23,366460108.7,6306.4325
1534118400,6263.2,6545.02,6157.03,6322.41,71073.56,452431672.7,6321.915
1534204800,6199.6,6266.5,5891.87,6263.2,125196.64,759847789.7,6155.2925
1534291200,6274.22,6620.07,6193.63,6199.63,132926.33,852103141.8,6321.8875
1534377600,6323.81,6478.07,6217.33,6274.22,71357.92,454679037.4,6323.3575
1534464000,6591.16,6594.72,6300.45,6323.81,73383.05,477089455.6,6452.535
1534550400,6405.71,6622.16,6322.44,6591.18,52093.8,336744293.8,6485.3725
1534636800,6502.18,6560.88,6330.56,6405.74,39452.94,253984821.8,6449.84
1534723200,6269.9,6537.54,6248.39,6502.24,61983.28,397981291.8,6389.5175
1534809600,6491.11,6506.69,6259.81,6270.09,61753.86,396746063.4,6381.925
1534896000,6366.13,6890.79,6264.34,6491.09,116096.61,764005011.2,6503.0875
1534982400,6538.95,6575.28,6356.96,6366.14,52740.3,340811486.8,6459.3325
1535068800,6708.96,6736.83,6481.76,6539.13,58037.12,382456859,6616.67
1535155200,6749.56,6808.89,6684.19,6708.94,38189.09,258296664.2,6737.895
1535241600,6720.6,6793.17,6588.48,6749.71,39682.91,265820591.2,6712.99
1535328000,6915.73,6944.21,6674.84,6720.6,59984.28,405769271.5,6813.845
1535414400,7091.38,7136.71,6877.2,6915.92,69448.01,487789642,7005.3025
1535500800,7052,7137.47,6944.76,7091.38,50361.95,356139022.3,7056.4025
1535587200,6998.76,7072.64,6818.69,7051.61,61266.88,425475685.6,6985.425
1535673600,7026.96,7096.73,6903.08,6998.76,49774.38,349131152.8,7006.3825
1535760000,7203.46,7272.03,7025.58,7026.96,41873.76,300301833.4,7132.0075
1535846400,7301.26,7384.38,7144.71,7203.46,61424.38,447453370.8,7258.4525
1535932800,7270.05,7350.58,7204.89,7301.25,42451.23,309327793.3,7281.6925
1536019200,7369.86,7417.65,7246.76,7270.05,46681.9,343762001.6,7326.08
1536105600,6705.03,7401.43,6694.06,7369.89,113370.51,797851163.7,7042.6025
1536192000,6515.42,6727.19,6295.11,6705.06,127586.04,823309044.3,6560.695
1536278400,6411.78,6549.39,6345.48,6515.42,53170.79,344487244,6455.5175
1536364800,6200.16,6480.57,6134.76,6413.12,49719.12,317380272.1,6307.1525
1536451200,6249.07,6451.25,6161.83,6200.23,38701,244400344.4,6265.595
1536537600,6324.43,6371.42,6247.64,6249.07,50695.88,320435279.6,6298.14
1536624000,6295.54,6415.51,6199.19,6324.43,51401.22,324512939.9,6308.6675
1536710400,6337.11,6357.89,6208.28,6295.54,52814.83,332537236.2,6299.705
1536796800,6492,6534.89,6337.08,6337.08,65684.53,425090869.8,6425.2625
1536883200,6486.01,6591.59,6393.84,6492.17,58029.07,377989402,6490.9025
