Timestamp,High,Low,Open,volumefrom,volumeto,Close,conversionType,conversionSymbol,Date
1495411200,2264.76,1998.61,2044.19,174376.65,373482496,2124.41,direct,,5/22/2017
1495497600,2286.3,2110.78,2124.41,114179.23,251969081.9,2272.58,direct,,5/23/2017
1495584000,2496.98,2263.29,2272.58,149254.84,353734030.9,2445.28,direct,,5/24/2017
1495670400,2781.76,2210.48,2445.28,248438.97,622139031,2307.22,direct,,5/25/2017
1495756800,2616.52,2051.45,2306.96,191494.03,441342711.5,2244.89,direct,,5/26/2017
1495843200,2322.37,1868.56,2244.89,222952.91,446034004,2052.43,direct,,5/27/2017
1495929600,2300.52,2051.07,2052.43,125004.39,266766116.9,2189.02,direct,,5/28/2017
1496016000,2337.35,2117.34,2189.02,92235.69,204101576.1,2278.21,direct,,5/29/2017
1496102400,2329.26,2147.1,2278.21,120964.11,270069146.9,2192.55,direct,,5/30/2017
1496188800,2330.62,2168.37,2192.55,117749.1,261223036,2303.34,direct,,5/31/2017
1496275200,2460.84,2303.34,2303.34,122696.44,290070431.9,2412.65,direct,,6/1/2017
1496361600,2493.97,2385.59,2412.65,83028.45,199765372.8,2492.6,direct,,6/2/2017
1496448000,2582.77,2449.95,2492.6,70956.49,177168595.5,2545.43,direct,,6/3/2017
1496534400,2559.79,2478.18,2545.43,59478.96,149060810.4,2524.06,direct,,6/4/2017
1496620800,2705.38,2523.92,2524.06,86686.38,225611887.5,2704.96,direct,,6/5/2017
1496707200,2931.24,2699.68,2704.96,192228.25,538772473.8,2870.5,direct,,6/6/2017
1496793600,2880.95,2626.56,2870.5,122676.04,340329903.7,2691.51,direct,,6/7/2017
1496880000,2808.41,2623.61,2691.51,95420.44,260898606.1,2798.78,direct,,6/8/2017
1496966400,2852.07,2786.07,2798.78,67044.96,189237110.9,2811.43,direct,,6/9/2017
1497052800,2914.19,2807.36,2811.43,86516.58,246869682.1,2900.25,direct,,6/10/2017
1497139200,2977.86,2867.25,2900.25,83026.07,241516660.8,2973.45,direct,,6/11/2017
1497225600,2985.06,2483.63,2973.45,217963.32,585158909.9,2656.77,direct,,6/12/2017
1497312000,2784.77,2647.44,2656.77,116738.08,314476276.7,2712.99,direct,,6/13/2017
1497398400,2803.72,2348.99,2712.99,174189.24,448294279.4,2467.27,direct,,6/14/2017
1497484800,2521.6,2125.56,2467.27,262787.33,606264366,2442.46,direct,,6/15/2017
1497571200,2536.42,2335.28,2442.46,117206.43,286630757.6,2508.58,direct,,6/16/2017
1497657600,2690.71,2454.81,2508.58,95948.29,246698591.9,2655.1,direct,,6/17/2017
1497744000,2676.04,2488.59,2655.1,92004.22,235239296.3,2539.56,direct,,6/18/2017
1497830400,2617.75,2518.78,2539.56,81829.22,210372750.9,2616.82,direct,,6/19/2017
1497916800,2800.48,2613.98,2616.82,111303.55,300034010.6,2754.38,direct,,6/20/2017
1498003200,2804.41,2624.35,2754.38,116033.61,313234721.5,2677.62,direct,,6/21/2017
1498089600,2757.32,2623.17,2677.62,78297.6,210318781,2722.84,direct,,6/22/2017
1498176000,2759.66,2699.48,2722.84,56938.1,155303414.2,2710.37,direct,,6/23/2017
1498262400,2741.56,2540.35,2710.37,86964.18,228007287,2590.05,direct,,6/24/2017
1498348800,2660.66,2472.37,2590.05,86972.43,220679135.8,2541.62,direct,,6/25/2017
1498435200,2584.75,2327.26,2541.62,165825.86,401912134.9,2446.05,direct,,6/26/2017
1498521600,2585.06,2309.63,2446.05,159263.78,381517099.9,2583.75,direct,,6/27/2017
1498608000,2616.95,2490.11,2583.75,110423.89,279792448.2,2577.74,direct,,6/28/2017
1498694400,2605.86,2526.51,2577.74,75323.92,191733499.8,2558.37,direct,,6/29/2017
1498780800,2576.28,2469.54,2558.37,73001.6,183878856.3,2480.61,direct,,6/30/2017
1498867200,2529.62,2387.47,2480.61,66319.98,160661673.8,2424.61,direct,,7/1/2017
1498953600,2555.34,2375.86,2424.61,67757.31,165839565.2,2536.46,direct,,7/2/2017
1499040000,2617.48,2506.3,2536.46,83418.16,212244951.2,2572.47,direct,,7/3/2017
1499126400,2658.73,2569.99,2572.47,80675.07,210433639.1,2617.32,direct,,7/4/2017
1499212800,2642.74,2562.04,2617.32,89719.19,232257106.9,2627.86,direct,,7/5/2017
1499299200,2634.84,2581.8,2627.86,60155.45,156558009.8,2614.24,direct,,7/6/2017
1499385600,2617.48,2484.73,2614.24,90447.94,229168229.2,2513.88,direct,,7/7/2017
1499472000,2568.73,2480.62,2513.88,54508.76,136973389.5,2564.86,direct,,7/8/2017
1499558400,2576.73,2509.65,2564.86,39161.96,99506518.51,2511.43,direct,,7/9/2017
1499644800,2530.34,2271.79,2511.43,123797.54,297270301,2344.02,direct,,7/10/2017
1499731200,2412.75,2265.48,2344.02,146630.2,341998621.1,2324.29,direct,,7/11/2017
1499817600,2424.82,2262.08,2324.29,109522.9,257095280.1,2403.09,direct,,7/12/2017
1499904000,2436.66,2334.96,2403.09,88166.37,208630220.7,2362.44,direct,,7/13/2017
1499990400,2370.53,2165.36,2362.44,114411.35,257704533.4,2234.17,direct,,7/14/2017
1500076800,2237.13,1974.03,2234.17,155317.39,320719096.8,1975.08,direct,,7/15/2017
1500163200,2044.41,1808.99,1975.08,189643.47,364287861.7,1914.09,direct,,7/16/2017
1500249600,2233.83,1913.79,1914.09,176887.53,368366495.4,2233.39,direct,,7/17/2017
1500336000,2400.74,2164.59,2233.39,202621.16,465220151.8,2320.23,direct,,7/18/2017
1500422400,2412.38,2243.13,2320.23,154319.01,357639189.6,2282.58,direct,,7/19/2017
1500508800,2932.81,2282.11,2282.58,310335.43,807416890.9,2866.02,direct,,7/20/2017
1500595200,2873.96,2622.54,2866.02,193756.93,529154790,2675.08,direct,,7/21/2017
1500681600,2876.71,2658.59,2675.08,121917.95,341992860.2,2836.53,direct,,7/22/2017
1500768000,2856.67,2675.65,2836.53,108229.76,299869260.3,2756.61,direct,,7/23/2017
1500854400,2798.89,2715.69,2756.61,83009.25,229047365,2763.42,direct,,7/24/2017
1500940800,2779.08,2472.62,2763.42,205883.15,534765380.8,2582.58,direct,,7/25/2017
1501027200,2631.73,2441.54,2582.58,135502.93,340465234.9,2559.21,direct,,7/26/2017
1501113600,2712.92,2547.74,2559.21,103832.54,269880858,2691.88,direct,,7/27/2017
1501200000,2843.78,2683.59,2691.88,138904.86,383479795.7,2806.75,direct,,7/28/2017
1501286400,2812.13,2699.42,2806.75,84491.69,230818895,2733.5,direct,,7/29/2017
1501372800,2773.06,2621.68,2733.5,82717.65,222933516.3,2766.49,direct,,7/30/2017
1501459200,2916.3,2723.05,2766.49,91115.22,254836601.6,2883.27,direct,,7/31/2017
1501545600,2946.02,2659.62,2883.27,123174.1,341216428.6,2746.99,direct,,8/1/2017
1501632000,2773.8,2668.87,2746.99,81817.6,222534344.6,2720.53,direct,,8/2/2017
1501718400,2822.88,2717.62,2720.53,68102.9,188517085.9,2809.99,direct,,8/3/2017
1501804800,2892.67,2779.51,2809.99,68760.4,195800289.5,2878.49,direct,,8/4/2017
1501891200,3344.01,2875.91,2878.49,159402.96,503737620.4,3262.8,direct,,8/5/2017
1501977600,3295.07,3166.52,3262.8,60660.39,196484496.5,3232.03,direct,,8/6/2017
1502064000,3425.13,3198.51,3232.03,88111.88,294021645.2,3401.91,direct,,8/7/2017
1502150400,3494.87,3357.15,3401.91,106940.67,366169429.3,3429.38,direct,,8/8/2017
1502236800,3437.15,3251.03,3429.38,97062.76,324058681.7,3348.79,direct,,8/9/2017
1502323200,3453.84,3322.92,3348.79,71000.32,242024460.3,3425.67,direct,,8/10/2017
1502409600,3706.48,3409.79,3425.67,97564.43,345135492.4,3654.37,direct,,8/11/2017
1502496000,3967.26,3611.36,3654.37,123593.57,469532325.4,3871.62,direct,,8/12/2017
1502582400,4189.42,3847.31,3871.62,158586.97,638917500.3,4062.6,direct,,8/13/2017
1502668800,4336.71,3978.95,4062.6,128460,540927757.8,4327.94,direct,,8/14/2017
1502755200,4436.48,3837.13,4327.94,211581.81,872840682.3,4161.66,direct,,8/15/2017
1502841600,4398.06,3938.62,4161.66,112901.04,472960334.5,4387.4,direct,,8/16/2017
1502928000,4487.5,4194.1,4387.4,127475.88,554232802.5,4278.92,direct,,8/17/2017
1503014400,4362.73,3978.28,4278.92,144398.64,603898315.5,4105.37,direct,,8/18/2017
1503100800,4189.68,3957.46,4105.37,113724.38,462723151.9,4150.45,direct,,8/19/2017
1503187200,4182.29,4034.4,4150.45,70163.05,288193446.2,4066.6,direct,,8/20/2017
1503273600,4097.25,3966.93,4066.6,90644.62,365174045.8,4005.1,direct,,8/21/2017
1503360000,4142.68,3612.21,4005.1,169138.73,659657838.9,4089.7,direct,,8/22/2017
1503446400,4255.62,4070.49,4089.7,96649.15,402340258.5,4141.09,direct,,8/23/2017
1503532800,4364.11,4111.71,4141.09,72358.36,305373477.8,4318.35,direct,,8/24/2017
1503619200,4461.71,4292.63,4318.35,82901.88,362283253,4364.41,direct,,8/25/2017
1503705600,4379.28,4263.28,4364.41,46159.77,199403922.8,4352.3,direct,,8/26/2017
1503792000,4408.18,4321.12,4352.3,42516.01,185180843.1,4345.75,direct,,8/27/2017
1503878400,4403.13,4195.23,4345.75,75486.08,325285703.3,4390.31,direct,,8/28/2017
1503964800,4647.83,4350.22,4390.31,100801.36,455467850.2,4597.31,direct,,8/29/2017
1504051200,4644.06,4491.79,4597.31,68471.63,313466398.1,4583.02,direct,,8/30/2017
1504137600,4765.07,4580.13,4583.02,72293.57,338981145.1,4735.11,direct,,8/31/2017
1504224000,4925.23,4690.17,4735.11,102012.79,491140364.6,4921.85,direct,,9/1/2017
1504310400,4976.52,4448.64,4921.85,160770.39,747713818.1,4573.8,direct,,9/2/2017
1504396800,4719.78,4397.74,4573.8,102823.39,470135795.4,4612.92,direct,,9/3/2017
1504483200,4621.01,4098.58,4612.92,170399.25,737216060.5,4267.45,direct,,9/4/2017
1504569600,4496.67,4004.62,4267.45,158410.81,673846827.7,4409.08,direct,,9/5/2017
1504656000,4660.04,4401.53,4409.08,110931.13,504717245.7,4618.71,direct,,9/6/2017
1504742400,4690.55,4493.2,4618.71,70531.23,324939872.8,4635.6,direct,,9/7/2017
1504828800,4699.59,4130.88,4635.6,180364.02,786819863.5,4326.45,direct,,9/8/2017
1504915200,4402.15,4185.33,4326.45,77087.34,332195251.1,4335.13,direct,,9/9/2017
1505001600,4338.08,4032.15,4335.13,108075.24,451244396.5,4245.89,direct,,9/10/2017
1505088000,4364.42,4134.62,4245.89,88757.81,375254125.2,4217.9,direct,,9/11/2017
1505174400,4387.76,4074.97,4217.9,107041.94,453402207.4,4158.92,direct,,9/12/2017
1505260800,4174.58,3752.01,4158.92,186540.37,728385231.8,3870.29,direct,,9/13/2017
1505347200,3930.69,3218.98,3870.29,317592.57,1118258890,3243.08,direct,,9/14/2017
1505433600,3824.43,2979.88,3243.08,448551.92,1519153953,3713.76,direct,,9/15/2017
1505520000,3893.67,3551.83,3713.76,169361.61,627559216.2,3698.92,direct,,9/16/2017
1505606400,3796.56,3485.83,3698.92,96068.08,351250484.2,3689.61,direct,,9/17/2017
1505692800,4122.75,3689,3689.61,147927.08,586938661.3,4100.28,direct,,9/18/2017
1505779200,4120.71,3852.22,4100.28,123214.81,488897829.6,3907.96,direct,,9/19/2017
1505865600,4053.04,3846.76,3907.96,86645.15,342438072.5,3882.16,direct,,9/20/2017
1505952000,3912.79,3576.54,3882.16,145124.78,543570164.1,3617.27,direct,,9/21/2017
1506038400,3753.51,3505.81,3617.27,114717.36,414612501.8,3600.83,direct,,9/22/2017
1506124800,3813.39,3563.18,3600.83,67820.32,253370774.7,3788.02,direct,,9/23/2017
1506211200,3790.89,3633.88,3788.02,49661.76,183852135.7,3667.52,direct,,9/24/2017
1506297600,3971.5,3665.67,3667.52,100194.7,386674961.7,3932.83,direct,,9/25/2017
1506384000,3982.31,3858.75,3932.83,63252.3,248481868.9,3892.7,direct,,9/26/2017
1506470400,4232.35,3882.08,3892.7,117596.07,480358673.9,4212.2,direct,,9/27/2017
1506556800,4274.64,4112.88,4212.2,92228.17,386909537,4195.65,direct,,9/28/2017
1506643200,4237.51,4030.37,4195.65,97803.91,404599756.3,4172.79,direct,,9/29/2017
1506729600,4383.27,4164.25,4172.79,67493.68,290796940,4360.62,direct,,9/30/2017
1506816000,4412.62,4258.32,4360.62,60583.85,262485153.9,4403.09,direct,,10/1/2017
1506902400,4477.38,4364.67,4403.09,71201.48,314621927.6,4401.32,direct,,10/2/2017
1506988800,4435.99,4230.73,4401.32,81867.3,353046057.5,4314.18,direct,,10/3/2017
1507075200,4355.29,4183.57,4314.18,64081.96,272424730.5,4218.66,direct,,10/4/2017
1507161600,4365.76,4143.35,4218.66,63613.2,271914958.4,4321.44,direct,,10/5/2017
1507248000,4422.15,4296.93,4321.44,61692.93,269878225.7,4371.94,direct,,10/6/2017
1507334400,4472.92,4319.48,4371.94,40202.08,176332039.1,4435.81,direct,,10/7/2017
1507420800,4622.87,4419.36,4435.81,71366.95,323063950.8,4611.7,direct,,10/8/2017
1507507200,4875.38,4556.15,4611.7,110191.77,518586828.5,4777.49,direct,,10/9/2017
1507593600,4930,4722.81,4777.49,98485,475717720.6,4763.36,direct,,10/10/2017
1507680000,4874.89,4718.6,4763.36,70482.75,338533507.3,4824.2,direct,,10/11/2017
1507766400,5432.63,4814.98,4824.2,163916.09,848641969.3,5432.62,direct,,10/12/2017
1507852800,5852.78,5391.97,5432.62,215018.92,1211469141,5637.26,direct,,10/13/2017
1507939200,5839.62,5568.86,5637.26,76224.35,434406120,5824.71,direct,,10/14/2017
1508025600,5862.69,5448.22,5824.71,101636.95,571166215.3,5688.14,direct,,10/15/2017
1508112000,5795.33,5576.1,5677.35,61358.95,349154669.3,5759.33,direct,,10/16/2017
1508198400,5773.32,5521.09,5759.25,65637.43,368658284.4,5598.58,direct,,10/17/2017
1508284800,5601.3,5114.87,5598.58,122020.31,654722509,5575.83,direct,,10/18/2017
1508371200,5737.41,5517.62,5576.71,83056.09,469774559.1,5698.65,direct,,10/19/2017
1508457600,6075.32,5611.39,5698.62,123860.51,729487923,5993.11,direct,,10/20/2017
1508544000,6187.2,5874.54,5993.11,112943.89,684989667.2,6006.65,direct,,10/21/2017
1508630400,6070.56,5722.98,6006.65,105030.93,618893096.8,5982.86,direct,,10/22/2017
1508716800,6048.98,5644.22,5982.86,137140.4,801148315.5,5903.61,direct,,10/23/2017
1508803200,5904.63,5463.41,5903.61,143735.81,811951129.7,5513.08,direct,,10/24/2017
1508889600,5747.96,5375.64,5513.08,105839.48,585738379.9,5734,direct,,10/25/2017
1508976000,5970.4,5689.92,5734,93675.55,547664553.6,5887.61,direct,,10/26/2017
1509062400,5997.83,5692.32,5887.62,83933.5,488283724,5764.56,direct,,10/27/2017
1509148800,5871.04,5654.8,5764.56,53232.17,305611141,5726.61,direct,,10/28/2017
1509235200,6295.43,5679.37,5726.61,163055.75,966990808.9,6147.52,direct,,10/29/2017
1509321600,6226.18,6018.97,6147.7,78624.31,481600503,6124.28,direct,,10/30/2017
1509408000,6467.2,6090.83,6124.28,101249.62,637838767,6451.24,direct,,10/31/2017
1509494400,6738.74,6355,6449.1,133191.93,869798619.8,6737.78,direct,,11/1/2017
1509580800,7339.91,6737.77,6737.78,238796.19,1663170040,7024.81,direct,,11/2/2017
1509667200,7445.62,6938.93,7024.81,154886.75,1120978013,7152.12,direct,,11/3/2017
1509753600,7492.24,6957.84,7146.98,106602.67,773371754.9,7363.8,direct,,11/4/2017
1509840000,7599.44,7284.33,7363.8,105727.2,789287755.2,7389.55,direct,,11/5/2017
1509926400,7429.7,6934.73,7389.55,159688.48,1148125489,6959.23,direct,,11/6/2017
1510012800,7222.37,6957.8,6959.27,101044.57,716798409.1,7102.75,direct,,11/7/2017
1510099200,7869.1,7026.97,7102.23,220224.38,1632547466,7444.36,direct,,11/8/2017
1510185600,7457.12,7040.83,7444.36,126769.9,915963933.1,7129.59,direct,,11/9/2017
1510272000,7318.97,6406.05,7129.59,222001.18,1513421267,6565.8,direct,,11/10/2017
1510358400,6821.5,6197.87,6565.8,135719.07,878096915.4,6339.86,direct,,11/11/2017
1510444800,6490.53,5493.64,6339.87,269832.87,1629165386,5878.13,direct,,11/12/2017
1510531200,6760.15,5828.34,5878.09,178340.89,1135256036,6522.45,direct,,11/13/2017
1510617600,6728.59,6419.18,6522.45,96502.09,634604991.5,6597.06,direct,,11/14/2017
1510704000,7330.06,6596.94,6597.06,131120.23,922959468.5,7283.22,direct,,11/15/2017
1510790400,7964.64,7119.17,7283.02,133937.8,1010130763,7853.68,direct,,11/16/2017
1510876800,8000.19,7534.7,7853.68,117347.03,917599923.2,7699.95,direct,,11/17/2017
1510963200,7857.52,7458.9,7699.95,74382.12,571121111,7780.91,direct,,11/18/2017
1511049600,8100.87,7675.41,7781.02,68618.85,541391321.6,8042.64,direct,,11/19/2017
1511136000,8294.12,7947.28,8042.64,75703.64,617354329,8244.69,direct,,11/20/2017
1511222400,8368.36,7819.06,8245.87,115454.28,938345413.2,8099.97,direct,,11/21/2017
1511308800,8304.37,8091.63,8099.92,65811.68,539697375.4,8234.55,direct,,11/22/2017
1511395200,8266.55,8012.35,8234.5,68010.7,555465146.3,8013.41,direct,,11/23/2017
1511481600,8332.94,7900.17,8013.38,72994.63,595710405.8,8200.8,direct,,11/24/2017
1511568000,8761.98,8153.7,8203.45,84670.41,718483679.6,8754.69,direct,,11/25/2017
1511654400,9474.62,8746.56,8754.62,85891.98,782499976.7,9318.42,direct,,11/26/2017
1511740800,9733.61,9316.84,9318.42,106902.79,1025175620,9733.2,direct,,11/27/2017
1511827200,9969.58,9638.2,9732.63,87754.89,865328615.7,9906.04,direct,,11/28/2017
1511913600,11417.84,8938.7,9906.04,233325.32,2418792361,9837.86,direct,,11/29/2017
1512000000,10689.06,9023.77,9848.05,187008.87,1836210107,9946.76,direct,,11/30/2017
1512086400,10942.8,9420.93,9947.08,131918.85,1353669597,10861.47,direct,,12/1/2017
1512172800,11175.23,10715.55,10861.47,86825.51,950474241.6,10912.73,direct,,12/2/2017
1512259200,11851.09,10578.43,10912.72,122125.7,1380012064,11246.21,direct,,12/3/2017
1512345600,11624.63,10917.81,11244.2,93173.9,1057859226,11623.91,direct,,12/4/2017
1512432000,11901.87,11486.13,11624.37,89687.21,1048839304,11667.13,direct,,12/5/2017
1512518400,13843.2,11661.76,11667.13,191576.66,2437037792,13749.57,direct,,12/6/2017
1512604800,16879.26,13401.61,13750.09,297108.66,4510225316,16850.31,direct,,12/7/2017
1512691200,17294.85,13906.1,16867.98,286762.02,4546014732,16047.61,direct,,12/8/2017
1512777600,16313.18,13151.47,16048.18,181979.81,2699876215,14843.42,direct,,12/9/2017
1512864000,15783.2,13031,14839.98,201620.09,2904037860,15059.6,direct,,12/10/2017
1512950400,17399.18,15024.56,15060.45,159724.56,2634267595,16732.47,direct,,12/11/2017
1513036800,17560.65,16254.53,16733.29,132846.57,2246138896,17083.9,direct,,12/12/2017
1513123200,17267.96,15669.86,17083.9,155407.35,2576055942,16286.82,direct,,12/13/2017
1513209600,16941.08,16023.64,16286.82,107918.03,1773813863,16467.91,direct,,12/14/2017
1513296000,17987.03,16442.2,16467.91,153651.15,2682351214,17604.85,direct,,12/15/2017
1513382400,19587.7,17318.54,17594.08,112173.97,2078806369,19345.49,direct,,12/16/2017
1513468800,19870.62,18750.91,19346.6,117408.38,2264650370,19065.71,direct,,12/17/2017
1513555200,19221.1,18114.42,19065.71,139251.39,2597510050,18972.32,direct,,12/18/2017
1513641600,19021.97,16812.8,18971.19,174543.37,3136709262,17523.7,direct,,12/19/2017
1513728000,17813.6,15642.69,17521.73,227676.13,3791752511,16461.97,direct,,12/20/2017
1513814400,17301.83,14952.98,16461.09,163735.02,2619295476,15632.12,direct,,12/21/2017
1513900800,15823.72,10875.71,15632.12,466980.6,6245731508,13664.97,direct,,12/22/2017
1513987200,15493.23,13356.07,13664.97,170169.39,2491903154,14396.46,direct,,12/23/2017
1514073600,14413.72,12166.45,14396.63,182417.29,2428437693,13789.95,direct,,12/24/2017
1514160000,14467.43,13010.71,13789.95,107475.98,1487888107,13833.49,direct,,12/25/2017
1514246400,16094.67,13748.49,13830.19,143135.26,2198577125,15756.56,direct,,12/26/2017
1514332800,16514.59,14534.66,15757.02,138705.28,2162831129,15416.64,direct,,12/27/2017
1514419200,15505.51,13466.07,15416.34,170366.63,2425912718,14398.7,direct,,12/28/2017
1514505600,15109.81,13951.08,14398.45,118874.63,1733583750,14392.57,direct,,12/29/2017
1514592000,14461.46,11962.09,14392.14,182065.44,2387311023,12531.52,direct,,12/30/2017
1514678400,14241.82,12359.43,12532.38,111270.55,1492142484,13850.4,direct,,12/31/2017
1514764800,13921.53,12877.67,13850.49,78425.21,1057521524,13444.88,direct,,1/1/2018
1514851200,15306.13,12934.16,13444.88,137732.17,1956783037,14754.13,direct,,1/2/2018
1514937600,15435.01,14579.71,14754.09,106543.39,1604206990,15156.62,direct,,1/3/2018
1515024000,15408.66,14244.67,15156.49,110968.82,1656714737,15180.08,direct,,1/4/2018
1515110400,17126.95,14832.36,15180.08,141960.42,2283988963,16954.78,direct,,1/5/2018
1515196800,17252.85,16286.57,16954.76,83927.99,1412703791,17172.3,direct,,1/6/2018
1515283200,17184.81,15791.13,17174.5,79006.37,1309532650,16228.16,direct,,1/7/2018
1515369600,16302.92,13902.31,16228.26,142453.96,2166366561,14976.17,direct,,1/8/2018
1515456000,15390.28,14221.55,14976.17,99730.65,1486802326,14468.5,direct,,1/9/2018
1515542400,14919.49,13450.54,14468.09,142303.9,2025083791,14919.49,direct,,1/10/2018
1515628800,14979.96,12825.95,14920.36,173452.27,2373494122,13308.06,direct,,1/11/2018
1515715200,14129.08,12851.91,13308.06,102068.02,1402292717,13841.19,direct,,1/12/2018
1515801600,14595.04,13830.28,13841.19,71300.93,1021352776,14243.12,direct,,1/13/2018
1515888000,14415.67,13031.91,14244.12,81536,1112590573,13638.63,direct,,1/14/2018
1515974400,14355.82,13416.71,13638.63,84089.84,1170462751,13631.98,direct,,1/15/2018
1516060800,13648.84,10032.69,13634.6,325702.79,3842651741,11282.49,direct,,1/16/2018
1516147200,11736.3,9205.38,11282.49,348631.94,3666978316,11162.7,direct,,1/17/2018
1516233600,12018.43,10642.33,11162.7,204918.02,2357251805,11175.52,direct,,1/18/2018
1516320000,11780.49,10867.18,11175.52,110885.87,1264875700,11521.76,direct,,1/19/2018
1516406400,13031.04,11502.11,11521.82,119084.84,1492721765,12783.94,direct,,1/20/2018
1516492800,12787.35,11101.73,12783.54,130427.64,1552755290,11549.93,direct,,1/21/2018
1516579200,11913.74,10067.76,11549.98,165723.08,1811992346,10814.52,direct,,1/22/2018
1516665600,11388.52,9980.5,10814.52,158868.59,1710180829,10858.23,direct,,1/23/2018
1516752000,11531.6,10506.55,10853.78,115804.82,1286435482,11429.02,direct,,1/24/2018
1516838400,11741.92,10930.34,11428.11,93317.76,1061064251,11175.87,direct,,1/25/2018
1516924800,11656.54,10346.86,11175.87,142350.84,1560135332,11104.2,direct,,1/26/2018
1517011200,11638.69,10879.2,11104.34,90873.81,1031091634,11459.71,direct,,1/27/2018
1517097600,12064.19,11407.94,11460.39,87917.22,1038153170,11767.74,direct,,1/28/2018
1517184000,11860.29,11089.52,11767.74,80713.7,920836244,11233.95,direct,,1/29/2018
1517270400,11263.7,9871.21,11234.32,164072.93,1720894077,10107.26,direct,,1/30/2018
1517356800,10377.96,9698.13,10107.4,122260.49,1230902973,10226.86,direct,,1/31/2018
1517443200,10280.84,8726.95,10226.86,208918.8,1964308989,9114.72,direct,,2/1/2018
1517529600,9147.93,7786.2,9114.73,322596.22,2768759876,8870.82,direct,,2/2/2018
1517616000,9504.37,8194.68,8872.87,139226.07,1253484523,9251.27,direct,,2/3/2018
1517702400,9400.99,7889.83,9251.27,164609.06,1413207411,8218.05,direct,,2/4/2018
1517788800,8391.29,6627.31,8218.05,341828.54,2534149181,6937.08,direct,,2/5/2018
1517875200,7932.38,5968.36,6936.43,495883.24,3397596514,7701.25,direct,,2/6/2018
1517961600,8572.68,7208.86,7701.25,271450.37,2159765331,7592.72,direct,,2/7/2018
1518048000,8643.94,7590.48,7593.78,193040.33,1594673974,8260.69,direct,,2/8/2018
1518134400,8743.2,7775.36,8259.26,162279.68,1348072086,8696.83,direct,,2/9/2018
1518220800,9081.49,8176.25,8696.83,155616.78,1348923336,8569.29,direct,,2/10/2018
1518307200,8573.35,7862.31,8569.32,123293.84,1013771946,8084.61,direct,,2/11/2018
1518393600,8997.34,8084.41,8084.61,124923.98,1085921871,8911.27,direct,,2/12/2018
1518480000,8955.15,8379.35,8911.17,98632.88,853320352.7,8544.69,direct,,2/13/2018
1518566400,9508.22,8542.98,8544.69,133702.54,1220863360,9485.64,direct,,2/14/2018
1518652800,10223.58,9363.38,9485.64,168776.78,1666668488,10033.75,direct,,2/15/2018
1518739200,10303.14,9720.38,10033.75,105556.67,1061827697,10188.73,direct,,2/16/2018
1518825600,11119.45,10074.07,10188.73,123660.48,1327921168,11097.21,direct,,2/17/2018
1518912000,11288.34,10161.01,11097.21,154431.22,1659704217,10417.23,direct,,2/18/2018
1518998400,11265.96,10336.32,10418.12,108244.29,1186535654,11182.28,direct,,2/19/2018
1519084800,11802.23,11130.95,11182.28,142449.23,1640343868,11256.43,direct,,2/20/2018
1519171200,11295.58,10256.21,11256.78,183274.25,1982721125,10481.66,direct,,2/21/2018
1519257600,10941.57,9757.19,10481.66,175506.26,1795951830,9847.96,direct,,2/22/2018
1519344000,10420.67,9604,9847.96,139373.76,1399448203,10175.51,direct,,2/23/2018
1519430400,10528,9396.54,10175.51,125269.68,1244484469,9705.73,direct,,2/24/2018
1519516800,9873.79,9329.44,9705.73,82430.45,793093192.7,9610.11,direct,,2/25/2018
1519603200,10457.51,9411.82,9610.11,117416.47,1181729273,10326.5,direct,,2/26/2018
1519689600,10879.38,10154.24,10326.5,99772.39,1060840699,10594.76,direct,,2/27/2018
1519776000,11067.76,10303.14,10594.76,105434.79,1126074676,10334.44,direct,,2/28/2018
1519862400,11090.3,10247.56,10334.44,88432.44,952472120,10929.37,direct,,3/1/2018
1519948800,11191.94,10801.45,10929.37,77195.49,852908489.6,11043.12,direct,,3/2/2018
1520035200,11530.66,11043.12,11043.12,71279.36,812200126.2,11465.36,direct,,3/3/2018
1520121600,11539.79,11084.01,11465.36,61016.39,690727335.6,11504.42,direct,,3/4/2018
1520208000,11694.15,11431.55,11503.94,68323.51,791471905.1,11440.73,direct,,3/5/2018
1520294400,11441.65,10589.28,11440.33,109876.55,1210081181,10735.45,direct,,3/6/2018
1520380800,10913.7,9470.73,10735.45,183060.08,1858869115,9928.56,direct,,3/7/2018
1520467200,10119.21,9086.85,9928.56,154879.22,1492236090,9316.72,direct,,3/8/2018
1520553600,9433.38,8393.45,9316.77,233598.15,2081621423,9252.76,direct,,3/9/2018
1520640000,9518.62,8727.43,9252.76,117409.38,1084925796,8797.27,direct,,3/10/2018
1520726400,9735.64,8484.32,8797.27,149877.66,1374814644,9544.84,direct,,3/11/2018
1520812800,9907.41,8796.52,9543.98,152959.8,1435404200,9142.15,direct,,3/12/2018
1520899200,9486.12,8856.65,9142.27,133768.47,1228556284,9160.12,direct,,3/13/2018
1520985600,9360.66,7966.94,9160.12,161775.05,1385572512,8217.7,direct,,3/14/2018
1521072000,8432.12,7698.47,8216.22,187365.71,1519850465,8268.41,direct,,3/15/2018
1521158400,8616.63,7924.11,8267.95,129688.11,1082790137,8283.23,direct,,3/16/2018
1521244800,8360.64,7765.41,8283.23,111641.32,901939423,7883.45,direct,,3/17/2018
